"Step","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MAX"
"98190720","","","","","","","","","","","","","","","","2050","2050","2050"
"98196224","","","","","","","","","","","","","","","","2950","2950","2950"
"98231808","","","","","","","","","","","","","","","","800","800","800"
"98242176","","","","","","","","","","","","","","","","2600","2600","2600"
"98263424","","","","","","","","","","","","","","","","2150","2150","2150"
"98289664","","","","","","","","","","","","","","","","3100","3100","3100"
"98313984","","","","","","","","","","","","","","","","2450","2450","2450"
"98356608","","","","","","","","","","","","","","","","850","850","850"
"98360832","","","","","","","","","","","","","","","","2550","2550","2550"
"98375680","","","","","","","","","","","","","","","","900","900","900"
"98419968","","","","","","","","","","","","","","","","250","250","250"
"98462592","","","","","","","","","","","","","","","","700","700","700"
"98486016","","","","","","","","","","","","","","","","2850","2850","2850"
"98497152","","","","","","","","","","","","","","","","2450","2450","2450"
"98505984","","","","","","","","","","","","","","","","2800","2800","2800"
"98547968","","","","","","","","","","","","","","","","850","850","850"
"98548352","","","","","","","","","","","","","","","","1950","1950","1950"
"98563840","","","","","","","","","","","","","","","","850","850","850"
"98569472","","","","","","","","","","","","","","","","850","850","850"
"98600704","","","","","","","","","","","","","","","","900","900","900"
"98610304","","","","","","","","","","","","","","","","2050","2050","2050"
"98648448","","","","","","","","","","","","","","","","3100","3100","3100"
"98713856","","","","","","","","","","","","","","","","2850","2850","2850"
"98729216","","","","","","","","","","","","","","","","650","650","650"
"98731520","","","","","","","","","","","","","","","","1200","1200","1200"
"98740480","","","","","","","","","","","","","","","","1600","1600","1600"
"98752640","","","","","","","","","","","","","","","","850","850","850"
"98756480","","","","","","","","","","","","","","","","1850","1850","1850"
"98757888","","","","","","","","","","","","","","","","950","950","950"
"98767744","","","","","","","","","","","","","","","","850","850","850"
"98788864","","","","","","","","","","","","","","","","800","800","800"
"98815616","","","","","","","","","","","","","","","","650","650","650"
"98830336","","","","","","","","","","","","","","","","2600","2600","2600"
"98858880","","","","","","","","","","","","","","","","2700","2700","2700"
"98859264","","","","","","","","","","","","","","","","2100","2100","2100"
"98888064","","","","","","","","","","","","","","","","2550","2550","2550"
"98891904","","","","","","","","","","","","","","","","2000","2000","2000"
"98894336","","","","","","","","","","","","","","","","3000","3000","3000"
"98899456","","","","","","","","","","","","","","","","850","850","850"
"98919552","","","","","","","","","","","","","","","","1250","1250","1250"
"98924032","","","","","","","","","","","","","","","","3050","3050","3050"
"98952192","","","","","","","","","","","","","","","","650","650","650"
"98978304","","","","","","","","","","","","","","","","1450","1450","1450"
"99015168","","","","","","","","","","","","","","","","2400","2400","2400"
"99068416","","","","","","","","","","","","","","","","1550","1550","1550"
"99091968","","","","","","","","","","","","","","","","2400","2400","2400"
"99098240","","","","","","","","","","","","","","","","2450","2450","2450"
"99107968","","","","","","","","","","","","","","","","450","450","450"
"99120768","","","","","","","","","","","","","","","","200","200","200"
"99146368","","","","","","","","","","","","","","","","350","350","350"
"99171200","","","","","","","","","","","","","","","","2100","2100","2100"
"99197312","","","","","","","","","","","","","","","","950","950","950"
"99217152","","","","","","","","","","","","","","","","150","150","150"
"99225856","","","","","","","","","","","","","","","","1850","1850","1850"
"99258624","","","","","","","","","","","","","","","","1500","1500","1500"
"99291136","","","","","","","","","","","","","","","","3050","3050","3050"
"99327616","","","","","","","","","","","","","","","","2800","2800","2800"
"99336576","","","","","","","","","","","","","","","","2450","2450","2450"
"99336960","","","","","","","","","","","","","","","","3100","3100","3100"
"99348096","","","","","","","","","","","","","","","","850","850","850"
"99360512","","","","","","","","","","","","","","","","500","500","500"
"99366784","","","","","","","","","","","","","","","","1600","1600","1600"
"99378304","","","","","","","","","","","","","","","","2450","2450","2450"
"99379840","","","","","","","","","","","","","","","","850","850","850"
"99380224","","","","","","","","","","","","","","","","2550","2550","2550"
"99386752","","","","","","","","","","","","","","","","900","900","900"
"99455616","","","","","","","","","","","","","","","","50","50","50"
"99463424","","","","","","","","","","","","","","","","1950","1950","1950"
"99473920","","","","","","","","","","","","","","","","3150","3150","3150"
"99552512","","","","","","","","","","","","","","","","2600","2600","2600"
"99555456","","","","","","","","","","","","","","","","850","850","850"
"99578240","","","","","","","","","","","","","","","","2450","2450","2450"
"99601408","","","","","","","","","","","","","","","","1900","1900","1900"
"99606144","","","","","","","","","","","","","","","","1950","1950","1950"
"99608064","","","","","","","","","","","","","","","","3100","3100","3100"
"99616000","","","","","","","","","","","","","","","","2150","2150","2150"
"99625088","","","","","","","","","","","","","","","","1550","1550","1550"
"99653888","","","","","","","","","","","","","","","","1400","1400","1400"
"99657856","","","","","","","","","","","","","","","","450","450","450"
"99682688","","","","","","","","","","","","","","","","1900","1900","1900"
"99701632","","","","","","","","","","","","","","","","3000","3000","3000"
"99726592","","","","","","","","","","","","","","","","3100","3100","3100"
"99726976","","","","","","","","","","","","","","","","1000","1000","1000"
"99730944","","","","","","","","","","","","","","","","3150","3150","3150"
"99737856","","","","","","","","","","","","","","","","1850","1850","1850"
"99750144","","","","","","","","","","","","","","","","2800","2800","2800"
"99752832","","","","","","","","","","","","","","","","2950","2950","2950"
"99755776","","","","","","","","","","","","","","","","850","850","850"
"99771008","","","","","","","","","","","","","","","","1125","1125","1125"
"99798272","","","","","","","","","","","","","","","","2500","2500","2500"
"99816448","","","","","","","","","","","","","","","","650","650","650"
"99828864","","","","","","","","","","","","","","","","1450","1450","1450"
"99847552","","","","","","","","","","","","","","","","3000","3000","3000"
"99867520","","","","","","","","","","","","","","","","850","850","850"
"99874304","","","","","","","","","","","","","","","","1950","1950","1950"
"99876992","","","","","","","","","","","","","","","","1550","1550","1550"
"99881472","","","","","","","","","","","","","","","","2850","2850","2850"
"99936256","","","","","","","","","","","","","","","","850","850","850"
"99941120","","","","","","","","","","","","","","","","2500","2500","2500"
"99979648","","","","","","","","","","","","","","","","1250","1250","1250"
"99987840","","","","","","","","","","","","","","","","2950","2950","2950"
"100007936","","","","","","","","","","","","","","","","2450","2450","2450"
"100008832","","","","","","","","","","","","","","","","2650","2650","2650"
"100014336","","","","","","","","","","","","","","","","2800","2800","2800"
"100015872","","","","","","","","","","","","","","","","3150","3150","3150"
"100043008","","","","","","","","","","","","","","","","850","850","850"
"100097408","","","","","","","","","","","","","","","","2550","2550","2550"
"100114816","","","","","","","","","","","","","","","","650","650","650"
"100122368","","","","","","","","","","","","","","","","1900","1900","1900"
"100172288","","","","","","","","","","","","","","","","900","900","900"
"100205824","","","","","","","","","","","","","","","","900","900","900"
"100222080","","","","","","","","","","","","","","","","2600","2600","2600"
"100232704","","","","","","","","","","","","","","","","1425","1425","1425"
"100278016","","","","","","","","","","","","","","","","2050","2050","2050"
"100290688","","","","","","","","","","","","","","","","2600","2600","2600"
"100307712","","","","","","","","","","","","","","","","350","350","350"
"100327552","","","","","","","","","","","","","","","","2650","2650","2650"
"100355072","","","","","","","","","","","","","","","","800","800","800"
"100355968","","","","","","","","","","","","","","","","2500","2500","2500"
"100370432","","","","","","","","","","","","","","","","2500","2500","2500"
"100392960","","","","","","","","","","","","","","","","800","800","800"
"100393856","","","","","","","","","","","","","","","","800","800","800"
"100405376","","","","","","","","","","","","","","","","2800","2800","2800"
"100522880","","","","","","","","","","","","","","","","900","900","900"
"100534784","","","","","","","","","","","","","","","","2250","2250","2250"
"100535936","","","","","","","","","","","","","","","","150","150","150"
"100564608","","","","","","","","","","","","","","","","2500","2500","2500"
"100588032","","","","","","","","","","","","","","","","1575","1575","1575"
"100597504","","","","","","","","","","","","","","","","500","500","500"
"100598656","","","","","","","","","","","","","","","","3200","3200","3200"
"100649216","","","","","","","","","","","","","","","","1300","1300","1300"
"100653312","","","","","","","","","","","","","","","","3100","3100","3100"
"100695808","","","","","","","","","","","","","","","","600","600","600"
"100698368","","","","","","","","","","","","","","","","1250","1250","1250"
